,H_IMDB,H_IMDA,H_CTL,M_IMDA,M_IMDB,M_CTL,R_IMDA,R_IMDB,R_CTL
LOC100747812,15.30784759,17.28475191,17.63839213,16.68408067,17.67791637,15.81159232,15.92648313,15.81676095,17.09036588
LOC100747813,98.84822196,93.25719926,91.10549686,93.77134844,97.23210901,85.89267365,94.91603,98.6841553,91.11927429
LOC100747814,8.624905661,10.00025639,9.993895009,10.41934819,10.78578788,10.18014068,10.32991984,10.49786531,10.58685644
LOC100747815,13.76019461,13.51436435,12.09493602,12.85869408,12.44407441,12.85159556,13.83879773,14.22383868,13.78857395
LOC100747816,46.31195876,40.26017344,44.99700731,48.34161116,47.15914507,50.20469502,47.80061372,47.63828997,46.03169175
LOC100747819,62.00553334,70.35149956,70.98024769,70.90734854,74.24838897,70.60714298,75.62380916,79.52437604,71.87381552
LOC100747820,42.09058612,47.55871128,43.53997974,43.77149736,45.50400255,41.98819641,44.80382363,47.44459488,43.28142684
LOC100747821,16.87474777,15.88053559,15.42051623,15.32261568,15.52587854,15.45307928,16.20641917,15.68297574,15.78825431
LOC100747823,21.59682708,24.65008269,24.5862045,22.4077,22.79685205,21.20679042,20.68855439,22.22414676,22.18034261
LOC100747825,29.00491002,25.43748172,23.59269782,23.55487925,30.01026064,21.51948755,24.17179024,25.35859569,25.75476948
LOC100747826,14.37068884,14.74350555,15.02168786,15.57588821,14.85499641,15.68518702,17.01221372,15.22948827,16.88542779
LOC100747828,21.56230639,24.73640475,27.43669942,27.47874075,27.36585654,27.52272995,27.05967594,29.80457533,26.17498858
LOC100747829,159.4612519,172.1347555,168.5616175,166.9770747,170.9703247,151.2790497,169.2078483,169.1368728,157.6464406
LOC100747830,25.43084163,23.75519212,34.79772022,18.90840992,17.0685954,14.80378362,11.83674068,11.45301287,19.45725253
LOC100747831,36.2219228,13.84799016,9.289112337,16.34339262,18.37972733,11.43542601,15.87314698,21.61885979,14.0468651
LOC100747832,324.5273091,372.1187324,380.0665394,396.2174394,393.6418721,407.1249977,395.0612204,408.0254017,388.3675393
LOC100747833,9.26003223,9.774569136,10.75351637,9.986866331,9.993970147,9.174250117,9.62806031,9.177461791,9.330140367
LOC100747834,50.05002884,52.16880938,51.24657404,50.88004244,53.00090081,48.69078744,55.24175658,50.27062262,51.87455352
LOC100747835,22.38362293,23.48899272,24.86567294,21.28265748,22.51946458,20.9982675,20.75737156,21.81956941,21.81951934
LOC100747836,1902.766535,1602.664938,1492.591945,1715.464476,1577.494055,1936.735835,1734.572304,1915.44878,1679.179134
LOC100747837,10.78125621,10.43678999,10.28800264,9.956435087,10.05063509,9.330576904,10.32112591,9.431789465,10.38409916
LOC100747838,2.424336881,2.2527583,3.679144784,5.623593031,3.139462899,3.843475493,4.274785387,2.851891706,3.584152866
LOC100747839,6.178917924,4.893521261,4.917745765,4.287375977,4.943782762,3.994274394,3.73821151,4.174410753,4.675903902
LOC100747840,195.9301253,157.9673412,129.282452,146.7128126,127.4988706,121.4584824,142.9710622,148.7427378,127.8393086
LOC100747841,10.07500562,11.14055611,12.8057468,12.70445915,13.17421776,12.14731745,12.21387963,13.12798995,12.7924473
LOC100747842,161.7303271,172.1102327,179.5979314,181.5980848,179.2057176,164.9720346,175.9536992,196.1493789,157.9448276
LOC100747843,32.23736842,26.96972642,26.50874451,23.75099034,24.75362873,22.67276005,23.75609758,24.89556284,25.88001076
LOC100747844,56.07454307,55.92971779,57.1615464,56.07600443,57.16732986,53.21572672,56.02397034,56.06406797,56.72609135
LOC100747845,25.39353943,24.68127206,21.57643944,24.075839,24.02857099,23.33305156,26.26295507,24.58793072,24.53327021
LOC100747847,21.97572475,24.71748094,22.23337699,24.44859931,23.79527865,22.12641069,24.74990099,23.93348165,24.61758724
LOC100747848,16.64055529,13.89997543,10.45867677,13.70594212,13.42701079,11.66940392,14.90787198,11.87263278,13.59854207
LOC100747849,16.85275147,14.14105767,12.24222394,13.99774353,13.52762303,12.50219928,15.28652108,14.01382083,13.45945772
LOC100747850,58.4034206,53.49019584,49.92491155,47.74190569,49.1558396,48.22555097,50.42317012,46.9688256,51.06189228
LOC100747851,9.816491958,10.67630089,11.67534599,10.65259775,11.46255808,10.72662655,10.49825824,10.74866791,11.07661602
LOC100747852,0.007022206,0,0,0,0,0,0.016620856,0.011990448,0
LOC100747853,21.46997482,24.95628544,25.13978021,24.85681864,27.07595302,24.40389177,28.19556107,24.44060738,25.58182104
LOC100747854,11.0600843,9.201388543,9.683542008,8.638555405,10.20795701,8.371308027,10.24559177,9.692793841,9.229902095
LOC100747855,25.5073796,27.6705812,26.83108741,27.62577084,26.8353681,27.07992579,26.89984651,26.42344725,26.35932041
LOC100747856,13.01311961,11.63730721,10.62281192,11.37680229,10.43287736,10.99362899,12.31651187,11.58651144,12.43519692
LOC100747857,19.54205292,18.48974325,20.15328955,22.86782974,22.05521451,23.02640488,22.24764296,25.42398197,21.11461096
LOC100747858,0.019354968,0.027587094,0,0,0,0.012020933,0,0.016411715,0
LOC100747859,0.210849176,0.29790457,0.386784819,0.314343957,0.218695357,0.239043538,0.296514738,0.335737113,0.369843511
LOC100747860,0.233070661,0,0.020754325,0,0.025464965,0.016697801,0.125881422,0,0.007138838
LOC100747861,33.91994985,32.74092387,32.16065931,31.88300806,32.49467857,32.99074682,35.02471477,34.40146749,33.7489269
LOC100747862,12.95606287,13.90259613,14.22446194,13.07437921,14.33597244,13.00310832,13.50119898,13.64426727,13.57602664
LOC100747863,41.7943866,54.31702086,52.31579277,473.8333761,188.2282717,1677.348522,374.9442224,385.1469354,473.049883
LOC100747864,19.08214533,20.07332381,19.88769251,20.03381644,19.59840715,18.19238531,19.81939763,20.24453645,19.73376962
LOC100747867,14.11524997,11.18182236,12.70862263,12.10024236,13.34879876,11.2728804,12.23725179,13.19912154,11.71521218
LOC100747869,23.38013407,26.08999008,27.5528972,23.98766304,23.18128224,20.76857335,19.19508077,19.90269452,22.61927194
LOC100747870,618.6185379,662.1579308,635.646025,596.0708635,591.9095896,547.6279176,594.8442983,616.1624788,589.2467852
LOC100747873,23.82255136,24.77968738,23.80491989,25.14172911,26.06520313,24.16303374,26.68533867,25.39435628,25.49846184
LOC100747874,722.911923,590.0188689,478.5673643,472.646279,512.0665662,418.3768605,572.0495306,561.1639075,495.8117847
LOC100747875,105.9578262,103.1708892,122.8698619,100.0139919,100.7551662,91.61453147,92.92188846,88.65991733,106.5881847
LOC100747876,20.38274582,21.08112736,21.40421614,20.77246741,21.88009374,20.08794546,20.75046155,21.81848278,21.1131964
LOC100747877,20.51901043,21.51910317,19.69876837,20.680695,22.01831695,20.93829457,21.52008553,21.91831612,19.88145482
LOC100747878,0.931862704,0.641615172,0.471342732,0.36342801,0.449750956,0.344427693,0.484746816,0.503972931,0.427406128
LOC100747879,0.155617254,0.224691279,0.189584817,0.116924415,0.126484211,0.188747075,0.205894008,0.116016252,0.216418829
LOC100747880,37.82431459,38.53311712,36.74042171,38.63821004,39.75313668,36.58582411,39.94420035,40.15419468,38.30784704
LOC100747881,1.24571177,1.01686911,0.925071785,1.072287859,1.339964904,1.135320598,1.17306462,1.286768797,1.057784883
LOC100747882,0.16637685,0.129021502,0.112763516,0.165802941,0.198604844,0.175237632,0.200367789,0.208315176,0.122129125
LOC100747884,13.79132156,10.45637581,9.803447769,9.878928584,10.82951916,9.734150295,11.25154432,10.58854076,10.88778389
LOC100747885,0.320625833,0.188869943,0.161374652,0.248899333,0.230831524,0.148358926,0.308084236,0.159712346,0.336389052
LOC100747886,46.69408602,41.55635158,41.46524586,44.4053746,45.32956191,40.77577907,45.69741609,48.40310007,42.19477604
LOC100747887,57.43055845,66.39566682,63.6453575,63.70535569,64.3298473,62.15308874,62.28877504,62.68429487,64.1993667
LOC100747888,20.75337602,23.9653082,26.7336418,23.15594917,23.08565242,23.20004639,21.85224862,23.16053268,23.68740136
LOC100747889,0,0.015321657,0,0.009395719,0.004687521,0.007131475,0.010196965,0,0
LOC100747890,29.16762805,32.7033114,30.80682049,32.60338637,33.5445501,32.73332678,33.72117074,33.23784341,31.85397754
LOC100747891,20.86261112,21.40280264,20.77364253,26.53175849,21.28482413,27.38745498,23.33295078,30.140825,23.75945877
LOC100747892,45.71843514,48.64371297,48.0995554,47.31573755,46.25220647,44.30291128,46.04524458,50.02058803,42.31171761
LOC100747893,15.61768709,16.21118038,16.62818606,15.75476418,16.57446386,14.61917538,14.99088289,15.37525709,15.52665125
LOC100747894,23.13199802,21.06106694,22.33219541,22.86118796,23.71640639,21.84525778,23.87382676,21.92977625,21.92669526
LOC100747895,23.58906014,23.99035154,22.62596988,24.72269706,26.50970728,24.50329972,27.33987059,26.05201646,27.28353845
LOC100747896,0.116671527,0.099061076,0.064396345,0.068809563,0.049518928,0.120316362,0.081395713,0.054615235,0.071381611
LOC100747898,20.82741245,20.60614283,22.08820227,21.95442111,24.7108779,20.8764098,22.28847641,24.06319981,20.77440682
LOC100747899,0.116041301,0.103670696,0.080719291,0.099832722,0.071533353,0.071148543,0.151603875,0.166152685,0.049458284
LOC100747900,26.78417223,25.75241362,24.68209393,26.64082828,26.81073902,26.52876365,28.64855007,26.06437467,27.41426721
LOC100747901,58.43001464,54.49808187,63.75936982,62.34319767,60.39943152,52.41068396,55.36966672,55.23973761,60.44699916
LOC100747904,20.76074202,23.04468357,21.77464238,22.31275808,23.4200462,21.34104841,22.69782709,25.65215255,21.04009781
LOC100747905,21.46804834,24.03855393,25.32030451,25.14405591,24.78816523,23.24216973,23.87159717,25.62738329,24.02876037
LOC100747906,29.14475392,29.42966852,33.13964723,29.93288197,31.04851713,29.25039433,28.79439782,29.02109536,31.1429192
LOC100747908,24.49230768,24.52988864,23.2757984,23.50822683,24.63415611,23.11385404,25.49151643,26.00217862,25.05899695
LOC100747909,14.52572487,11.05187731,8.784409057,9.378139602,10.73852304,7.665868334,10.70505998,9.933231661,8.954368717
LOC100747910,44.20911754,31.26752527,33.41955543,49.55073756,45.30548493,35.98833586,45.3818184,66.32449944,37.83904534
LOC100747912,13.75519509,13.47591177,11.87325116,12.24442944,12.01110492,11.69430493,12.55790924,12.03061748,12.3514658
LOC100747913,0.53570002,1.073265195,1.375311704,1.200411077,0.756069925,1.377384475,1.074631667,0.831456518,1.353660296
LOC100747914,21.06518729,26.09494092,28.11098716,25.70593989,25.5901228,25.91283849,24.60970926,25.80327979,25.46557301
LOC100747915,29.47698144,30.63495277,32.08973538,30.93604676,32.36016922,30.36356494,30.72095467,30.1894297,31.09375919
LOC100747917,20.37881572,21.14895972,19.80339322,21.72660636,23.26820329,20.12220422,22.22327148,21.32603545,22.95576288
LOC100747918,80.64634599,70.67701157,63.42020925,64.90268338,60.00406527,59.51237803,64.82521596,72.05372296,69.0023275
LOC100747919,29.25279826,24.44826949,26.66603029,25.78881635,27.0534427,25.14494427,25.44029386,27.79157098,25.01910753
LOC100747920,14.6000443,16.37446155,17.69838836,17.36192998,17.56610814,16.36500707,16.65935241,17.62215629,16.15980277
LOC100747921,39.57273973,35.29788518,34.97937244,37.10603989,36.32321965,33.56206596,38.06362201,37.27998485,37.7060931
LOC100747922,11.54295063,11.48450153,13.13048921,11.76813393,11.96277005,11.67158818,10.85646603,11.30384319,12.35195692
LOC100747923,48.06484416,45.40583212,44.74404759,45.81075427,48.3572648,44.05308054,49.87499327,49.1439456,48.16422602
LOC100747924,0.486102749,0.343447607,0.261132941,0.270390206,0.391886915,0.302982799,0.365402683,0.354255823,0.358087859
LOC100747925,108.6403022,110.0240187,106.5613821,112.5066798,109.6538764,104.1347285,108.4682259,117.82678,107.2009246
LOC100747926,16.78222279,19.38291987,19.22551336,21.64865855,23.33775934,24.63766291,22.08310033,22.86128213,19.07158031
LOC100747927,6.037945224,1.257446391,3.118133855,4.961220013,3.90455178,4.230173436,2.028170912,3.288196867,2.692533716
LOC100747928,53.25600237,101.8930167,106.2966804,103.1484787,101.5576223,108.633283,91.02469462,88.56774671,97.99834141
LOC100747929,0.064137536,0.210586122,0.238614,0.186281896,0.121853746,0.264477017,0.204916444,0.164157829,0.124499438
LOC100747930,12.95848064,12.45734623,12.60883573,10.86315304,11.33417,9.52553659,9.97164819,10.50322476,11.10439761
LOC100747931,25.01609473,26.69896623,27.74930726,27.82616828,28.39329572,26.83538253,28.42905576,28.79630409,27.45329869
LOC100747932,140.918882,159.0223692,157.4483514,163.8269298,169.040575,159.6031402,159.6449611,155.5742773,167.4015074
LOC100747933,0.066681114,0.052989516,0.157839936,0.330486491,0.158825404,0.157021349,0.164062377,0.185162415,0.229960717
LOC100747934,0.022248047,0.013665248,0.028459477,0.022965305,0.0504908,0.037685988,0.023159724,0.03038727,0.022506908
LOC100747935,40.00764724,39.12362224,34.75845274,35.96675939,37.41467804,34.9799265,39.5998179,38.3834731,38.15065609
LOC100747936,3.71566421,4.545871613,3.688658786,4.3713654,3.727215934,5.169253708,4.31492341,4.002912617,4.657428149
LOC100747938,33.25705275,30.7614634,28.25146467,28.48757098,28.93901459,25.3304722,29.54826671,28.90640414,28.56883838
LOC100747939,31.32395807,31.0248598,29.69609098,29.71865664,30.29228042,28.32658238,30.60982787,29.43997737,30.05081996
LOC100747940,21.30246518,23.19164402,20.73885476,21.85902882,22.85941616,20.95345766,23.97573141,23.28368894,22.20566779
LOC100747941,17.72051215,4.015161863,3.582727915,5.413201749,3.385702365,3.97656204,5.18714431,5.875398942,5.723450859
LOC100747944,10.95269682,12.81737623,12.82857264,12.56810277,14.12739493,13.20452437,12.39217441,13.24219984,12.95081161
LOC100747945,9.048796379,7.617850192,6.993139036,7.968936092,7.7337691,6.669495721,8.511326787,8.226409984,7.896088055
LOC100747946,25.74761501,23.87761067,26.72332536,22.42235987,20.99564913,20.28333661,20.68472125,20.16668076,22.47671597
LOC100747948,2.024658948,1.523195239,1.568559183,1.455109588,1.418884088,1.26529832,1.323834056,1.842577293,1.654852174
LOC100747949,21.92486156,21.11735142,20.78264283,21.30645936,20.83777863,20.8132595,21.69022362,21.17196803,20.92247383
LOC100747950,14.59188104,19.14574695,22.82428286,17.87152148,17.76527038,16.57540047,16.26612455,17.05277415,18.36104036
LOC100747951,9.884785167,12.62174136,15.38310182,14.51523325,12.7726353,14.31212794,13.13698369,13.85345892,14.12564365
LOC100747952,48.65184482,42.2002465,38.83602769,40.31463191,41.26538801,37.00048541,43.08125925,43.33981285,41.57892462
LOC100747953,16.62514693,17.90658444,17.26669669,18.43150456,18.04295618,17.77319235,18.41633525,19.09948938,18.73993508
LOC100747954,19.75923358,18.99890621,18.72021171,19.30263405,20.44811903,18.36295419,19.05102777,19.75957266,20.53397528
LOC100747955,28.30210983,28.83526106,28.32706115,29.66459943,27.92556793,28.31823873,29.82318506,33.55734093,27.43257623
LOC100747956,68.59201855,61.5419096,57.56449058,60.59845217,61.45665571,60.26034523,65.30886547,66.11784979,64.19810361
LOC100747957,5.299098617,5.288892851,5.305649326,5.147252652,4.915090527,4.564635065,4.973664233,4.432608943,4.810554893
LOC100747958,0,0,0,0.018341241,0.009245929,0,0.015016846,0,0.007154878
LOC100747959,117.9730103,106.4281868,66.21717659,74.59030927,79.72071742,68.7117173,107.539024,109.6995461,97.69774493
LOC100747960,17.61257222,19.40184601,17.3611628,17.21568845,17.71727171,15.8762961,14.62911641,17.22076795,17.46610142
LOC100747961,9.445337822,9.357187729,9.871774432,8.252243925,8.761941403,7.377884052,7.239672623,7.838146991,7.898207869
LOC100747962,13.03642164,15.84246858,16.31614096,16.05719527,16.87979863,17.23617161,16.50299154,16.5618938,16.02996823
LOC100747963,42.35858849,46.37157252,48.06182062,48.7552787,47.89058526,46.01177088,47.39961752,47.82064217,48.00050865
LOC100747964,8.984524337,8.141277016,8.416693197,8.75178509,8.87155059,8.400562136,8.957338657,9.275257273,8.389749962
LOC100747965,10.75663068,9.291896882,9.211045844,8.307885745,8.882050105,7.264635192,7.463125969,8.842552754,8.334831413
LOC100747966,26.44464487,29.72864085,34.42103381,33.8647896,33.88470568,34.82694344,33.76669612,34.86525378,34.74541849
LOC100747967,12.19633856,14.1824333,14.19442343,12.14439253,14.17243476,10.96548404,10.41572386,11.0636976,11.89020588
LOC100747969,7.231860707,6.607382214,6.691676898,6.329818934,6.009893602,6.065628643,5.610043453,5.46380832,6.64591601
LOC100747970,2.328203203,1.821983691,1.615124291,1.557723504,1.841250032,1.467259602,2.100327311,1.762254311,1.777574551
LOC100747971,26.1015444,29.17732326,32.94698183,30.30135627,31.41075901,28.19154811,26.70613078,28.98208603,30.92017059
LOC100747972,1.038075685,0.926988649,0.880425668,0.945787826,0.872303698,0.780727009,1.113241498,0.713080029,0.98798496
LOC100747973,33.93685967,33.04220877,32.35018775,32.19465911,32.63870964,29.81812768,32.08662487,33.06788507,30.97910587
LOC100747974,7.452617695,4.430488942,4.686873037,4.811274164,5.829158481,4.053954442,5.371669138,5.228141654,5.329315176
LOC100747976,10.87076669,12.37976295,12.38217505,12.37967761,12.1971906,11.66665426,13.08025238,12.53730623,11.57260316
LOC100747977,17.4756556,39.48312895,34.16393864,77.16789909,42.36892327,71.17145905,29.6772433,37.01231484,50.85372425
LOC100747978,12.92731559,12.6134961,11.70838836,12.33750518,12.4736766,12.01773154,12.93779544,13.23649697,12.39379304
LOC100747979,14.87633818,19.06872039,25.27132721,15.98850675,16.0148057,14.67363955,11.54600011,11.57057215,17.00952505
LOC100747980,0.241752386,0.180175455,0.127069441,0.136139192,0.095936545,0.103985488,0.229087818,0.164694376,0.163175868
LOC100747982,0.163027517,0.138617354,0.085755475,0.063774141,0.122842642,0.056416438,0.052918254,0.168232247,0.119765379
LOC100747983,6.644501913,4.060908639,6.796508189,7.36156428,6.647582829,8.480291802,8.632745153,4.900380605,8.72125269
